Tenure in Months,is_month_to_month,is_new_customer,has_fiber,has_premium_support,Monthly Charge,Total Long Distance Charges,charge_per_service,Number of Referrals,has_referred,is_offer_E,Age,has_family,is_senior,Avg Monthly GB Download
2,1,1,0,0,44.7,82.86,44.7,0,0,1,72,0,1,20
63,1,0,1,0,103.5,1142.82,14.785714285714286,2,1,0,77,0,1,2
66,0,0,0,0,19.75,2080.98,19.75,7,1,0,62,1,0,0
65,0,0,1,0,95.45,2106.6499999999996,19.09,0,0,0,69,0,1,21
1,1,1,0,0,35.9,0.0,11.966666666666667,0,0,1,54,0,0,29
10,1,1,1,0,94.85,432.59999999999997,15.808333333333332,0,0,0,34,0,0,21
1,1,1,0,0,24.75,0.0,24.75,0,0,0,56,1,0,57
19,1,0,1,1,103.3,532.76,14.757142857142856,1,1,0,34,0,0,22
72,0,0,1,1,84.8,396.71999999999997,21.2,7,1,0,77,0,1,2
68,0,0,1,1,90.2,231.88,18.04,3,1,0,27,0,0,26
8,1,1,1,0,75.6,89.6,37.8,0,0,1,64,0,0,17
15,1,0,0,1,55.0,257.85,18.333333333333332,0,0,0,73,0,1,19
20,0,0,0,0,19.7,146.2,19.7,7,1,0,50,1,0,0
4,1,1,0,1,60.4,72.12,15.1,0,0,0,28,0,0,59
61,1,0,1,1,94.15,1081.53,15.691666666666668,1,1,0,63,0,0,2
31,1,0,1,0,83.85,372.93,20.9625,1,1,0,64,0,0,9
1,1,1,0,0,19.1,44.22,19.1,0,0,0,61,0,0,0
1,1,1,0,0,45.95,5.12,22.975,0,0,1,23,0,0,30
64,0,0,0,1,47.85,0.0,7.9750000000000005,5,1,0,61,0,0,27
63,0,0,0,1,86.7,1863.54,10.8375,0,0,0,24,0,0,47
20,1,0,0,1,50.0,996.2,25.0,0,0,0,38,0,0,4
1,1,1,1,1,74.0,23.7,37.0,0,0,1,34,0,0,25
4,1,1,0,0,50.7,65.0,25.35,0,0,0,24,0,0,51
2,1,1,1,0,80.55,10.6,26.849999999999998,0,0,0,56,1,0,11
53,0,0,1,1,104.05,1503.08,13.00625,1,1,0,64,1,0,17
20,0,0,1,1,107.05,551.1999999999999,17.841666666666665,3,1,0,68,0,1,3
72,0,0,0,1,53.65,0.0,8.941666666666666,9,1,0,49,1,0,53
40,0,0,0,0,50.25,931.2,25.125,0,0,0,61,0,0,6
43,0,0,1,1,84.25,653.6,21.0625,6,1,0,61,0,0,21
72,0,0,1,1,110.45,3328.56,13.80625,1,1,0,33,0,0,18
71,0,0,1,0,105.9,1818.31,15.12857142857143,0,0,0,65,0,1,23
35,0,0,1,1,89.2,1736.35,17.84,0,0,0,60,0,0,26
71,0,0,0,0,20.1,2203.13,20.1,1,1,0,45,1,0,0
72,0,0,1,0,99.4,2516.4,16.566666666666666,7,1,0,21,0,0,48
16,1,0,0,1,53.9,109.76,17.966666666666665,0,0,0,36,0,0,8
6,1,1,0,0,19.7,166.68,19.7,0,0,0,46,1,0,0
7,1,1,0,0,50.3,232.68,25.15,7,1,0,19,0,0,53
65,0,0,0,0,19.9,1174.55,19.9,2,1,0,30,0,0,0
58,0,0,0,0,25.3,2829.2400000000002,12.65,0,0,0,39,0,0,0
3,1,1,0,0,19.6,39.839999999999996,19.6,0,0,1,38,0,0,0
23,0,0,1,0,75.4,405.26000000000005,37.7,0,0,0,67,0,1,25
33,0,0,0,0,20.6,1129.26,20.6,2,1,0,63,0,0,0
32,1,0,1,0,85.3,1587.2,21.325,1,1,0,76,0,1,10
14,0,0,0,0,44.6,629.3000000000001,44.6,1,1,0,57,0,0,19
65,0,0,0,0,19.85,2175.5499999999997,19.85,5,1,0,55,1,0,0
29,0,0,0,1,58.0,419.34000000000003,14.5,0,0,0,42,0,0,25
1,1,1,0,0,19.9,1.5,19.9,0,0,0,21,0,0,0
11,1,1,1,0,74.35,100.54,37.175,1,1,0,35,0,0,19
59,0,0,0,1,64.05,0.0,10.674999999999999,3,1,0,77,0,1,6
3,1,1,1,0,105.9,123.89999999999999,17.650000000000002,1,1,0,71,0,1,2
29,1,0,0,0,25.1,0.0,25.1,0,0,0,53,0,0,22
45,0,0,1,0,99.7,1059.3,16.616666666666667,0,0,0,33,1,0,12
8,0,1,0,0,19.6,107.44,19.6,1,1,1,54,1,0,0
53,0,0,1,1,91.15,2235.54,18.23,2,1,0,21,0,0,53
18,1,0,0,0,19.65,327.59999999999997,19.65,0,0,0,44,0,0,0
67,0,0,1,1,108.75,2154.0499999999997,13.59375,1,1,0,59,0,0,28
63,0,0,0,1,71.9,2683.17,10.271428571428572,0,0,0,20,0,0,85
2,1,1,1,0,74.7,13.02,37.35,0,0,0,74,0,1,11
14,1,0,1,0,78.95,229.04,26.316666666666666,0,0,0,65,0,1,6
54,1,0,0,0,55.0,361.8,18.333333333333332,0,0,0,43,1,0,16
30,0,0,1,0,90.4,215.70000000000002,18.080000000000002,0,0,0,62,0,0,18
55,0,0,0,1,55.25,2563.55,18.416666666666668,5,1,0,24,1,0,30
19,1,0,0,0,69.6,261.44,13.919999999999998,0,0,0,54,0,0,4
24,1,0,0,0,40.65,0.0,13.549999999999999,1,1,0,74,0,1,29
61,0,0,1,0,103.95,941.8399999999999,14.85,0,0,0,21,0,0,30
18,1,0,1,1,90.1,615.78,18.02,0,0,0,33,0,0,19
43,1,0,0,0,63.95,240.79999999999998,12.790000000000001,0,0,0,26,1,0,30
66,0,0,0,0,25.3,1571.4599999999998,12.65,0,0,0,64,1,0,0
36,1,0,1,0,95.0,215.64000000000001,19.0,3,1,0,50,0,0,6
17,0,0,0,0,19.4,511.19,19.4,0,0,0,58,0,0,0
10,0,1,0,1,73.55,142.4,10.507142857142856,0,0,0,23,1,0,26
47,1,0,1,0,85.5,1719.26,21.375,0,0,0,65,0,1,20
20,1,0,1,0,70.55,76.0,70.55,0,0,0,56,0,0,26
72,0,0,1,1,111.65,3226.32,15.950000000000001,0,0,0,72,0,1,14
39,0,0,0,0,20.15,61.230000000000004,20.15,0,0,0,30,0,0,0
7,0,1,0,0,19.9,113.39999999999999,19.9,0,0,1,29,0,0,0
14,1,0,1,0,90.9,190.96,18.18,1,1,0,64,0,0,9
2,1,1,0,0,19.95,69.14,19.95,0,0,1,33,0,0,0
51,0,0,0,0,56.4,0.0,9.4,0,0,0,52,0,0,24
69,0,0,0,1,86.9,1818.15,10.8625,9,1,0,47,1,0,53
72,0,0,1,0,95.1,1349.28,19.02,8,1,0,39,1,0,19
19,1,0,1,1,106.6,538.65,15.228571428571428,0,0,0,43,1,0,19
7,1,1,1,0,69.0,62.64999999999999,34.5,1,1,1,25,0,0,73
66,0,0,1,0,74.25,2497.44,37.125,1,1,0,34,1,0,17
72,0,0,1,1,115.75,2216.16,14.46875,1,1,0,77,1,1,17
68,0,0,1,1,110.0,1005.7199999999999,13.75,4,1,0,26,0,0,47
2,1,1,0,0,53.45,25.18,17.816666666666666,0,0,0,30,0,0,76
63,0,0,1,1,109.2,827.82,13.65,0,0,0,36,0,0,17
22,0,0,0,0,25.25,105.38,12.625,0,0,0,61,0,0,0
59,0,0,0,0,24.45,2432.5699999999997,12.225,0,0,0,64,0,0,0
53,1,0,0,0,48.7,0.0,8.116666666666667,5,1,0,40,1,0,25
6,1,1,0,0,19.7,33.12,19.7,9,1,0,29,1,0,0
70,0,0,0,1,78.35,2513.0,9.79375,2,1,0,25,1,0,59
1,1,1,1,0,86.0,28.82,21.5,0,0,1,65,0,1,22
32,0,0,0,0,30.15,0.0,15.075,0,0,0,60,0,0,18
69,0,0,1,1,104.7,1410.3600000000001,14.957142857142857,0,0,0,52,0,0,3
1,1,1,1,0,79.55,4.04,39.775,0,0,0,59,0,0,6
56,0,0,0,0,24.95,1627.36,12.475,9,1,0,40,1,0,0
21,1,0,0,0,26.05,0.0,26.05,1,1,0,23,1,0,59
72,0,0,0,1,85.45,2242.7999999999997,10.68125,10,1,0,39,0,0,16
48,0,0,0,1,79.65,429.12,11.37857142857143,5,1,0,44,1,0,27
67,0,0,1,0,104.1,548.06,14.87142857142857,4,1,0,61,0,0,3
5,1,1,0,1,63.95,69.80000000000001,15.9875,0,0,1,38,0,0,5
22,1,0,0,0,39.2,0.0,13.066666666666668,4,1,0,53,1,0,19
68,0,0,1,0,110.8,3175.6000000000004,13.85,2,1,0,61,0,0,14
62,0,0,0,1,65.1,1437.16,13.02,0,0,0,45,0,0,18
42,1,0,1,0,105.2,1405.32,15.028571428571428,0,0,0,26,0,0,52
58,0,0,0,1,59.75,0.0,8.535714285714286,8,1,0,25,1,0,59
70,0,0,0,1,64.55,0.0,8.06875,5,1,0,21,0,0,46
29,0,0,0,0,20.0,940.47,20.0,0,0,0,30,0,0,0
15,0,0,0,0,19.5,740.4,19.5,9,1,0,35,1,0,0
25,1,0,1,0,79.85,670.25,26.616666666666664,0,0,0,54,0,0,12
1,1,1,0,0,43.85,15.9,43.85,0,0,0,54,0,0,27
7,1,1,1,0,78.55,285.32,26.183333333333334,0,0,0,51,0,0,16
26,1,0,0,0,54.75,1035.8400000000001,18.25,0,0,0,27,0,0,42
4,1,1,1,0,91.65,87.24,22.9125,1,1,1,55,0,0,14
70,0,0,1,1,105.55,2361.8,17.591666666666665,1,1,0,72,0,1,24
49,0,0,0,1,81.35,2116.31,10.16875,0,0,0,67,0,1,10
1,1,1,0,0,19.55,40.63,19.55,0,0,0,57,0,0,0
12,1,1,1,0,78.1,510.59999999999997,26.03333333333333,0,0,0,32,0,0,18
2,1,1,0,0,18.75,9.84,18.75,0,0,0,23,0,0,0
71,0,0,0,0,24.5,2284.78,12.25,9,1,0,20,0,0,0
12,1,1,1,0,99.7,192.84,14.242857142857144,0,0,0,49,0,0,14
8,1,1,0,1,66.65,246.4,16.6625,0,0,1,41,0,0,27
64,0,0,1,1,110.5,363.52,13.8125,0,0,0,42,0,0,24
57,0,0,0,0,19.6,325.46999999999997,19.6,0,0,0,58,0,0,0
1,1,1,0,0,19.25,25.1,19.25,9,1,1,29,1,0,0
1,1,1,0,0,20.3,6.64,20.3,7,1,0,60,0,0,0
19,1,0,1,0,89.1,862.03,17.82,1,1,0,30,0,0,52
38,1,0,1,0,99.25,1188.26,16.541666666666668,0,0,0,30,0,0,85
18,1,0,0,1,55.2,858.96,18.400000000000002,0,0,0,63,0,0,28
23,1,0,0,0,19.5,321.54,19.5,0,0,0,33,0,0,0
29,1,0,1,0,98.5,747.62,16.416666666666668,1,1,0,75,0,1,28
37,0,0,0,1,45.4,0.0,11.35,1,1,0,23,0,0,27
1,1,1,1,0,73.0,20.55,36.5,0,0,0,72,0,1,5
72,0,0,0,1,89.85,1941.1200000000001,9.983333333333333,5,1,0,41,0,0,9
2,1,1,0,0,24.5,0.0,24.5,0,0,1,34,0,0,5
1,1,1,0,0,55.7,48.22,18.566666666666666,0,0,0,62,0,0,22
7,0,1,0,0,45.75,287.98,45.75,0,0,0,72,1,1,17
14,0,0,0,0,19.7,214.62,19.7,8,1,0,40,1,0,0
1,1,1,0,0,55.8,26.22,18.599999999999998,0,0,1,66,0,1,22
37,0,0,0,0,19.8,1116.29,19.8,0,0,0,62,0,0,0
14,0,0,0,0,61.4,150.36,12.28,3,1,0,20,1,0,59
16,1,0,0,0,20.25,336.64,20.25,0,0,0,24,0,0,0
55,0,0,1,1,103.7,1927.2,14.814285714285715,10,1,0,37,1,0,57
21,0,0,0,0,55.95,0.0,9.325000000000001,1,1,0,30,0,0,69
3,1,1,1,0,80.5,80.58,40.25,0,0,0,48,0,0,5
1,1,1,0,0,24.25,0.0,24.25,0,0,1,64,0,0,7
17,1,0,1,0,80.05,764.32,26.683333333333334,0,0,0,62,0,0,29
7,1,1,1,0,75.35,176.19,37.675,0,0,0,63,0,0,17
2,1,1,1,0,67.75,23.5,67.75,0,0,0,58,0,0,4
6,0,1,1,0,74.1,76.02,37.05,0,0,0,65,0,1,20
1,1,1,0,0,19.55,5.1,19.55,0,0,0,21,0,0,0
11,0,1,1,0,70.2,268.62,70.2,7,1,0,76,0,1,29
15,0,0,0,0,25.05,614.55,12.525,0,0,0,52,0,0,0
59,0,0,0,0,19.35,1571.1699999999998,19.35,0,0,0,51,0,0,0
1,1,1,1,0,75.1,5.94,37.55,0,0,0,36,0,0,8
43,1,0,1,1,110.75,624.36,15.821428571428571,1,1,0,77,0,1,5
1,1,1,1,0,69.75,27.97,69.75,0,0,1,35,0,0,18
1,1,1,1,0,95.1,4.89,23.775,1,1,0,71,0,1,11
32,0,0,0,0,20.05,477.12,20.05,0,0,0,50,0,0,0
37,1,0,1,0,91.2,434.01,18.240000000000002,0,0,0,52,0,0,30
17,0,0,0,0,19.45,668.7800000000001,19.45,0,0,0,50,0,0,0
3,1,1,1,0,73.6,82.02,36.8,0,0,0,29,0,0,71
55,0,0,1,0,94.75,1371.15,18.95,6,1,0,59,0,0,17
27,1,0,0,0,50.35,499.77000000000004,25.175,0,0,0,59,0,0,9
27,0,0,0,0,24.5,959.0400000000001,12.25,1,1,0,51,1,0,0
42,0,0,0,1,54.75,0.0,7.821428571428571,0,0,0,51,0,0,13
1,1,1,0,0,45.15,30.92,22.575,0,0,1,29,0,0,69
1,1,1,0,0,53.55,16.06,13.3875,6,1,1,21,0,0,59
6,1,1,1,0,93.55,262.79999999999995,18.71,0,0,1,42,0,0,5
56,1,0,1,1,98.7,392.0,16.45,3,1,0,62,0,0,18
50,0,0,0,1,84.15,2324.5,10.51875,9,1,0,53,0,0,11
1,1,1,0,0,51.2,2.98,25.6,0,0,0,42,1,0,26
1,1,1,0,1,50.8,22.82,25.4,0,0,0,20,0,0,27
42,0,0,0,0,20.0,131.88,20.0,3,1,0,63,1,0,0
9,1,1,1,0,91.75,198.0,18.35,1,1,1,58,0,0,7
72,0,0,1,0,97.7,2058.48,16.283333333333335,7,1,0,26,0,0,58
11,1,1,0,1,90.15,245.95999999999998,22.5375,0,0,0,46,0,0,3
30,0,0,0,0,25.35,128.1,12.675,0,0,0,61,1,0,0
65,0,0,1,1,110.0,2152.15,13.75,0,0,0,61,0,0,10
1,1,1,0,0,19.65,23.67,19.65,0,0,1,42,0,0,0
71,0,0,0,0,24.85,1575.49,12.425,0,0,0,69,0,1,0
43,0,0,1,1,106.0,438.16999999999996,15.142857142857142,0,0,0,47,1,0,10
6,0,1,0,0,19.7,264.78000000000003,19.7,5,1,0,62,1,0,0
41,1,0,1,0,113.2,1145.95,14.15,0,0,0,66,0,1,23
38,1,0,0,0,57.15,991.8000000000001,19.05,0,0,0,67,0,1,27
55,1,0,1,0,73.1,491.15,36.55,0,0,0,50,0,0,26
28,1,0,1,0,81.05,471.80000000000007,27.016666666666666,1,1,0,58,0,0,13
51,0,0,1,1,111.55,2005.32,13.94375,2,1,0,23,0,0,76
50,0,0,0,0,44.8,1830.5,44.8,10,1,0,22,1,0,41
59,1,0,0,1,64.65,991.2,16.1625,0,0,0,60,0,0,18
58,1,0,1,0,98.7,184.44,16.45,1,1,0,67,0,1,5
30,0,0,1,0,90.5,121.2,22.625,0,0,0,69,0,1,14
47,0,0,1,0,94.8,1891.75,18.96,0,0,0,51,0,0,20
52,1,0,1,0,103.05,281.84,14.721428571428572,0,0,0,33,0,0,22
34,0,0,0,0,25.6,873.46,12.8,6,1,0,57,1,0,0
59,0,0,0,0,20.2,2783.03,20.2,0,0,0,47,0,0,0
24,1,0,0,0,69.45,1057.44,13.89,8,1,0,23,0,0,59
22,0,0,0,1,55.15,737.6600000000001,18.383333333333333,0,0,0,22,0,0,59
19,1,0,0,0,50.1,179.93,25.05,10,1,0,51,1,0,13
69,0,0,0,1,60.05,0.0,8.578571428571427,0,0,0,62,0,0,18
35,1,0,0,0,61.0,886.2,15.25,4,1,0,27,0,0,30
24,1,0,0,0,49.3,115.68,24.65,0,0,0,34,0,0,16
1,1,1,0,1,29.15,0.0,14.575,0,0,0,34,0,0,22
71,0,0,1,0,104.65,1003.94,14.950000000000001,1,1,0,23,1,0,59
1,1,1,0,0,34.7,0.0,17.35,0,0,1,31,0,0,8
36,0,0,0,0,54.45,934.1999999999999,18.150000000000002,0,0,0,40,0,0,21
1,1,1,1,0,76.2,35.15,38.1,1,1,0,53,0,0,14
2,1,1,1,0,69.65,15.28,69.65,0,0,1,52,0,0,27
15,1,0,1,0,74.2,352.95000000000005,37.1,0,0,0,74,0,1,9
1,1,1,0,0,55.45,6.43,18.483333333333334,0,0,1,63,0,0,27
71,1,0,1,0,105.1,3170.8599999999997,15.014285714285714,1,1,0,79,0,1,8
29,1,0,1,1,79.3,305.95000000000005,26.433333333333334,0,0,0,69,0,1,2
68,0,0,0,1,82.45,1010.48,10.30625,0,0,0,21,0,0,59
32,1,0,1,0,99.55,1074.24,16.591666666666665,1,1,0,39,0,0,26
53,0,0,1,1,99.5,2309.21,14.214285714285714,0,0,0,46,0,0,13
26,0,0,0,0,47.85,0.0,9.57,10,1,0,34,0,0,28
12,1,1,1,0,106.7,302.28000000000003,15.242857142857144,0,0,0,44,0,0,12
15,1,0,1,0,100.15,481.05,16.691666666666666,0,0,0,64,0,0,28
7,1,1,0,0,34.2,0.0,11.4,3,1,1,47,0,0,17
26,1,0,1,0,74.95,455.78000000000003,37.475,0,0,0,48,0,0,15
42,1,0,1,0,79.9,397.32000000000005,26.633333333333336,0,0,0,53,0,0,14
59,1,0,0,0,50.25,0.0,10.05,4,1,0,65,0,1,23
25,0,0,0,0,20.2,262.25,20.2,2,1,0,21,0,0,0
21,1,0,1,0,80.35,281.19,26.78333333333333,0,0,0,61,1,0,24
71,0,0,0,1,80.6,871.17,10.075,0,0,0,51,0,0,21
37,0,0,0,0,20.3,378.51,20.3,0,0,0,28,1,0,0
15,1,0,0,1,58.95,458.09999999999997,14.7375,0,0,0,57,0,0,11
33,1,0,1,0,90.65,553.08,18.130000000000003,0,0,0,26,0,0,85
60,0,0,0,1,59.85,2484.0,14.9625,7,1,0,49,0,0,21
58,1,0,0,0,45.3,0.0,11.325,6,1,0,66,0,1,24
28,1,0,0,0,29.75,0.0,14.875,0,0,0,35,0,0,14
1,1,1,0,0,54.35,25.39,18.116666666666667,0,0,1,30,0,0,52
68,0,0,0,0,54.45,1183.88,18.150000000000002,0,0,0,45,0,0,27
2,1,1,1,0,70.7,72.12,70.7,0,0,0,21,0,0,85
24,1,0,0,1,54.95,721.6800000000001,18.316666666666666,0,0,0,28,0,0,69
72,0,0,0,1,86.65,821.52,9.627777777777778,0,0,0,39,0,0,17
1,1,1,0,0,19.75,10.22,19.75,0,0,1,31,0,0,0
72,0,0,0,1,83.55,1527.1200000000001,10.44375,4,1,0,25,1,0,27
55,1,0,1,0,85.1,1105.5,21.275,5,1,0,51,1,0,19
5,1,1,1,0,94.85,200.75,18.97,0,0,1,44,0,0,19
64,1,0,1,1,86.8,1775.36,21.7,0,0,0,31,1,0,12
26,0,0,0,0,19.4,165.88,19.4,0,0,0,29,0,0,0
16,1,0,0,0,38.9,0.0,12.966666666666667,0,0,0,34,0,0,30
71,0,0,0,1,80.4,1280.84,10.05,2,1,0,22,0,0,41
14,1,0,1,1,91.65,127.82000000000001,22.9125,1,1,0,61,1,0,12
57,1,0,0,1,65.2,87.78,13.040000000000001,3,1,0,35,1,0,15
8,1,1,1,0,94.45,41.68,23.6125,0,0,1,66,0,1,8
1,1,1,1,0,75.05,32.86,37.525,0,0,1,23,0,0,58
63,1,0,1,0,103.4,3083.8500000000004,14.771428571428572,2,1,0,61,0,0,13
72,0,0,0,0,25.85,2594.16,12.925,1,1,0,36,0,0,0
10,1,1,0,1,60.95,83.5,15.2375,0,0,0,58,0,0,29
2,1,1,1,0,73.55,17.0,24.516666666666666,1,1,0,27,0,0,59
18,1,0,1,0,71.1,49.67999999999999,71.1,0,0,0,19,0,0,26
72,0,0,0,0,73.45,810.72,12.241666666666667,7,1,0,79,0,1,3
14,1,0,1,0,90.45,158.34,30.150000000000002,0,0,0,74,0,1,24
62,0,0,0,0,20.65,691.3000000000001,20.65,9,1,0,55,1,0,0
40,1,0,0,1,71.35,1165.6,11.891666666666666,4,1,0,30,1,0,48
21,0,0,0,1,80.9,236.67,11.557142857142859,7,1,0,55,0,0,19
50,1,0,1,0,88.05,1855.9999999999998,22.0125,1,1,0,79,0,1,4
56,0,0,1,0,96.85,2613.52,16.141666666666666,0,0,0,69,0,1,18
72,1,0,1,0,94.65,2391.84,18.93,9,1,0,39,0,0,23
1,1,1,0,0,19.65,13.85,19.65,0,0,1,40,0,0,0
2,1,1,0,0,49.6,42.56,24.8,0,0,1,26,0,0,26
30,1,0,1,0,91.7,1376.4,18.34,0,0,0,69,0,1,19
9,1,1,1,0,76.85,381.68999999999994,38.425,0,0,1,51,0,0,8
48,0,0,0,1,60.6,2146.56,15.15,1,1,0,35,0,0,13
38,0,0,1,0,83.45,129.96,27.816666666666666,0,0,0,76,0,1,15
70,0,0,0,0,25.4,653.1,12.7,10,1,0,31,1,0,0
22,1,0,1,1,94.95,1057.54,15.825000000000001,0,0,0,37,0,0,18
69,0,0,0,0,19.1,2931.81,19.1,0,0,0,19,0,0,0
45,1,0,1,1,85.7,186.29999999999998,21.425,0,0,0,80,0,1,20
60,0,0,0,1,79.0,2107.8,11.285714285714286,0,0,0,62,0,0,3
3,1,1,0,0,20.85,35.31,20.85,9,1,0,35,0,0,0
10,1,1,0,0,19.95,496.0,19.95,9,1,0,21,0,0,0
68,0,0,1,1,114.9,1573.52,12.766666666666667,8,1,0,46,0,0,21
27,1,0,1,0,75.75,682.0200000000001,37.875,7,1,0,60,1,0,23
39,0,0,0,0,58.6,1878.63,19.533333333333335,0,0,0,23,0,0,58
55,1,0,1,0,96.75,2698.3,19.35,0,0,0,37,1,0,27
23,1,0,0,0,20.85,812.36,20.85,0,0,0,45,0,0,0
63,0,0,1,1,109.25,672.21,13.65625,8,1,0,64,0,0,23
1,1,1,1,0,76.0,35.01,38.0,0,0,0,20,0,0,52
1,1,1,1,0,90.85,1.13,22.7125,0,0,1,47,0,0,6
55,0,0,0,0,19.5,1992.6499999999999,19.5,5,1,0,43,1,0,0
39,1,0,1,0,103.45,1354.8600000000001,14.778571428571428,0,0,0,52,0,0,28
26,1,0,1,0,85.75,1049.1000000000001,28.583333333333332,0,0,0,48,0,0,13
39,0,0,1,1,80.45,953.55,26.816666666666666,0,0,0,39,0,0,27
41,1,0,1,0,70.25,1671.98,35.125,0,0,0,25,0,0,41
3,1,1,0,0,58.7,34.410000000000004,19.566666666666666,9,1,1,25,1,0,51
1,1,1,0,0,44.15,8.77,44.15,0,0,0,44,0,0,10
14,1,0,1,0,80.9,563.0799999999999,26.96666666666667,7,1,0,33,1,0,19
37,1,0,0,1,28.6,0.0,14.3,0,0,0,31,0,0,10
53,0,0,0,0,24.05,2086.6099999999997,12.025,0,0,0,34,0,0,0
28,1,0,0,1,54.9,91.0,18.3,0,0,0,37,0,0,11
17,1,0,1,0,81.5,161.5,40.75,1,1,0,70,0,1,16
8,0,1,0,0,20.15,22.96,20.15,1,1,1,30,1,0,0
1,1,1,0,0,20.2,10.98,20.2,0,0,1,28,0,0,0
1,1,1,0,0,48.95,34.4,16.316666666666666,0,0,0,22,1,0,52
60,0,0,1,0,90.95,1995.0,18.19,1,1,0,21,0,0,52
3,1,1,1,0,101.55,65.58,16.925,0,0,1,57,0,0,6
29,1,0,1,0,89.2,116.0,17.84,1,1,0,25,0,0,48
21,1,0,1,0,97.35,190.26000000000002,19.47,0,0,0,63,0,0,10
10,1,1,0,0,40.7,0.0,10.175,0,0,0,31,0,0,24
15,1,0,1,1,103.45,279.0,14.778571428571428,1,1,0,59,0,0,13
29,0,0,0,0,19.1,1436.0800000000002,19.1,0,0,0,40,0,0,0
5,1,1,1,0,69.05,150.25,69.05,0,0,0,71,0,1,11
72,0,0,1,1,105.5,1962.0,15.071428571428571,8,1,0,47,0,0,19
1,1,1,0,0,19.75,5.32,19.75,0,0,1,48,0,0,0
6,1,1,1,1,89.25,215.28000000000003,17.85,0,0,1,60,0,0,10
54,0,0,0,1,80.6,1980.72,11.514285714285714,0,0,0,46,0,0,28
1,0,1,1,0,70.05,2.97,70.05,0,0,1,72,0,1,5
40,0,0,1,0,105.75,888.0,15.107142857142858,5,1,0,24,0,0,76
6,1,1,1,0,89.75,206.52,22.4375,0,0,0,23,0,0,42
34,0,0,0,0,20.1,1418.48,20.1,1,1,0,43,1,0,0
72,0,0,0,0,25.0,2878.56,12.5,7,1,0,56,0,0,0
69,0,0,0,0,56.55,0.0,9.424999999999999,10,1,0,79,0,1,12
72,0,0,1,1,114.1,1675.44,12.677777777777777,6,1,0,64,0,0,3
1,0,1,0,0,20.45,43.82,20.45,0,0,1,37,0,0,0
68,0,0,1,1,105.75,603.84,15.107142857142858,9,1,0,56,1,0,17
58,0,0,0,1,71.6,2353.06,11.933333333333332,1,1,0,44,1,0,25
11,0,1,0,0,61.25,306.24,20.416666666666668,0,0,0,29,0,0,59
5,1,1,0,1,64.4,86.85000000000001,12.88,7,1,0,42,1,0,15
60,0,0,0,0,19.25,1420.8,19.25,2,1,0,32,1,0,0
24,1,0,0,1,56.35,724.3199999999999,18.783333333333335,0,0,0,45,0,0,4
26,1,0,0,1,60.05,580.5799999999999,15.0125,1,1,0,35,0,0,13
52,1,0,0,0,39.9,0.0,9.975,1,1,0,47,0,0,26
37,1,0,0,0,55.05,1014.17,18.349999999999998,6,1,0,57,0,0,10
45,0,0,0,1,70.05,830.7,11.674999999999999,0,0,0,80,0,1,3
9,1,1,0,0,20.45,413.91,20.45,0,0,1,32,0,0,0
5,1,1,1,0,90.35,75.05,18.07,1,1,0,33,1,0,19
72,0,0,1,1,100.55,3156.4800000000005,14.364285714285714,5,1,0,62,0,0,15
18,1,0,0,1,50.3,647.28,25.15,4,1,0,42,0,0,17
23,0,0,0,1,57.2,870.78,19.066666666666666,4,1,0,59,1,0,30
1,1,1,1,0,75.7,9.05,37.85,0,0,1,39,0,0,21
2,1,1,1,0,70.35,15.4,70.35,1,1,1,45,0,0,22
72,0,0,1,1,109.75,2522.88,15.678571428571429,1,1,0,73,0,1,22
9,1,1,0,1,58.5,0.0,8.357142857142858,0,0,1,30,0,0,48
69,0,0,1,1,116.0,2657.88,12.88888888888889,3,1,0,55,0,0,27
23,1,0,1,0,75.3,1120.79,37.65,6,1,0,51,1,0,75
41,0,0,0,1,35.45,0.0,11.816666666666668,10,1,0,59,0,0,17
6,1,1,1,0,78.95,177.12,26.316666666666666,0,0,1,55,0,0,28
30,1,0,1,0,94.3,1249.8,15.716666666666667,0,0,0,53,0,0,28
24,1,0,1,0,93.55,321.12,18.71,1,1,0,69,0,1,12
1,1,1,0,0,44.45,48.31,44.45,0,0,1,63,0,0,22
10,1,1,1,0,84.7,456.9,28.233333333333334,0,0,0,40,0,0,18
72,0,0,1,1,114.45,1796.3999999999999,12.716666666666667,0,0,0,51,1,0,13
8,0,1,0,0,19.5,137.6,19.5,6,1,0,48,1,0,0
58,1,0,1,0,91.55,2362.92,22.8875,5,1,0,49,1,0,17
59,0,0,1,0,99.5,2424.3100000000004,16.583333333333332,3,1,0,49,1,0,16
14,1,0,1,0,86.1,101.64,28.7,1,1,0,20,0,0,42
69,1,0,1,0,99.45,3367.2,16.575,2,1,0,30,0,0,26
7,1,1,1,0,79.65,282.24,26.55,0,0,0,61,0,0,18
3,1,1,1,0,79.1,97.28999999999999,26.366666666666664,0,0,1,60,0,0,2
43,0,0,0,0,20.0,1513.6000000000001,20.0,5,1,0,51,1,0,0
22,0,0,0,0,20.15,1057.3200000000002,20.15,3,1,0,37,0,0,0
33,1,0,1,0,91.25,884.4,22.8125,1,1,0,55,0,0,17
47,0,0,1,0,86.05,2071.7599999999998,28.683333333333334,0,0,0,70,0,1,20
4,1,1,0,0,44.55,0.0,11.1375,0,0,1,44,0,0,20
